Title,Date
"Merlí: Temporada 3: Episodio 3","9/29/18"
"Merlí: Temporada 3: Episodio 2","9/27/18"
"Merlí: Temporada 3: Episodio 1","9/27/18"
"Merlí: Temporada 2: Episodio 13","9/26/18"
"Merlí: Temporada 2: Episodio 12","9/25/18"
"Merlí: Temporada 2: Episodio 11","9/25/18"
"Merlí: Temporada 2: Episodio 10","9/24/18"
"Merlí: Temporada 2: Episodio 9","9/23/18"
"Merlí: Temporada 2: Episodio 8","9/23/18"
"Merlí: Temporada 2: Episodio 7","9/21/18"
"Merlí: Temporada 2: Episodio 6","9/20/18"
"Merlí: Los peripatéticos","9/20/18"
"Merlí: Temporada 2: Episodio 5","9/20/18"
"Merlí: Temporada 2: Episodio 4","9/19/18"
"El tirador: Temporada 3: Luz roja","9/17/18"
"Merlí: Temporada 2: Episodio 3","9/16/18"
"Merlí: Temporada 2: Episodio 2","9/16/18"
"Merlí: Temporada 2: Episodio 1","9/16/18"
"Merlí: Nietzsche","9/15/18"
"Merlí: Hume","9/13/18"
"Merlí: Los sofistas","9/13/18"
"Merlí: Los escépticos","9/12/18"
"Merlí: Epicuro","9/12/18"
"Merlí: Guy Debord","9/11/18"
"Merlí: Foucault","9/11/18"
"Merlí: Schopenhauer","9/11/18"
"Merlí: Sócrates","9/11/18"
"Merlí: Aristóteles","9/11/18"
"Extinción","9/9/18"
"27, el club de los malditos","9/8/18"
"El tirador: Temporada 3: Santo patrón","9/8/18"
"Merlí: Maquiavelo","9/2/18"
"El tirador: Temporada 3: Fuego familiar","9/2/18"
"Merlí: Platón","8/31/18"
"Sangre, sudor y gloria","8/26/18"
"Un espía y medio","8/25/18"
"El tirador: Temporada 3: Día de orientación","8/25/18"
"El justiciero","8/20/18"
"Maestro del crimen","8/19/18"
"El final de todo","8/19/18"
"El tirador: Temporada 3: Perro alfa","8/19/18"
"El tirador: Temporada 3: El testimonio","8/19/18"
"El tirador: Temporada 3: Voto decisivo","8/19/18"
"A todos los chicos de los que me enamoré","8/19/18"
"El tirador: Temporada 3: Líneas cruzadas","8/18/18"
"El tirador: Temporada 3: Llamado a las armas","8/18/18"
"El tirador: Temporada 3: La importancia del servicio","8/17/18"
"El tirador: Temporada 3: Los pecados del padre","8/16/18"
"El tirador: Temporada 3: Carne roja","8/15/18"
"El tirador: Temporada 3: Senderos","8/15/18"
"El tirador: Temporada 2: Ese será el día","8/12/18"
"El tirador: Temporada 2: Un lugar como Bolivia","8/12/18"
"El tirador: Temporada 2: Cruzando el Río Bravo","8/12/18"
"El tirador: Temporada 2: El pistolero sin nombre","8/12/18"
"El tirador: Temporada 2: El oscuro final","8/10/18"
"El tirador: Temporada 2: No te metas con Texas","8/9/18"
"El tirador: Temporada 2: ¡Recuerden El Álamo!","8/9/18"
"El tirador: Temporada 2: La partida de caza","8/8/18"
"El tirador: Primer contacto","8/5/18"
"El tirador: Ventaja balística","8/5/18"
"El tirador: Rojo sobre rojo","8/5/18"
"El tirador: Zona de peligro","8/5/18"
"El tirador: Zona de impacto","8/4/18"
"El tirador: Fuego especulativo","8/4/18"
"El tirador: Cobertura","8/3/18"
"El tirador: Musa Qala","8/3/18"
"El tirador: Exfiltración","8/3/18"
"Supergirl: Lazos de sangre","8/2/18"
"El tirador: Punto de impacto","7/31/18"
"The Crown: Temporada 1: Wolferton Splash","7/29/18"
"Un novato en apuros 2","7/29/18"
"Perdiendo el norte","7/24/18"
"Safe: Episodio 8","7/22/18"
"Safe: Episodio 7","7/22/18"
"Safe: Episodio 6","7/22/18"
"Safe: Episodio 5","7/22/18"
"Safe: Episodio 4","7/22/18"
"Safe: Episodio 3","7/21/18"
"Safe: Episodio 2","7/21/18"
"Safe: Episodio 1","7/21/18"
"Aniquilación","7/21/18"
"Designated Survivor: Temporada 2: Corre","7/15/18"
"Designated Survivor: Temporada 2: Objetivo","7/15/18"
"Designated Survivor: Temporada 2: Interferencia","7/15/18"
"Designated Survivor: Temporada 2: Capacidades","7/15/18"
"Designated Survivor: Temporada 2: Kirkman en problemas","7/14/18"
"Supergirl: Toma del poder hostil","7/14/18"
"Supergirl: Humana por un día","7/14/18"
"Designated Survivor: Temporada 2: Fuerza excesiva","7/14/18"
"Designated Survivor: Temporada 2: Consecuencias","7/13/18"
"Designated Survivor: Temporada 2: Cumbre","7/13/18"
"Designated Survivor: Temporada 2: En la oscuridad","7/12/18"
"Designated Survivor: Temporada 2: Pecado original","7/12/18"
"Perfectos desconocidos","7/11/18"
"Designated Survivor: Temporada 2: La frontera final","7/10/18"
"Designated Survivor: Temporada 2: Dolor","7/9/18"
"Designated Survivor: Temporada 2: En la línea del fuego","7/9/18"
"Designated Survivor: Temporada 2: Día de las tres cartas","7/9/18"
"Designated Survivor: Temporada 2: A casa","7/9/18"
"Designated Survivor: Temporada 2: Lazos de familia","7/9/18"
"Designated Survivor: Temporada 2: Dos buques","7/9/18"
"Designated Survivor: Temporada 2: Idiota","7/9/18"
"Designated Survivor: Temporada 2: Equilibrio","7/9/18"
"Designated Survivor: Temporada 2: El brote","7/9/18"
"Designated Survivor: Temporada 2: Ponzoña","7/9/18"
"Designated Survivor: Temporada 2: Un año","7/9/18"
"Designated Survivor: Temporada 1: Prepárate para el impacto","7/8/18"
"Designated Survivor: Temporada 1: Bombazo","7/8/18"
"Fauda: Temporada 1: Episodio 1","7/8/18"
"Designated Survivor: Temporada 1: Alianza improbable","7/8/18"
"Designated Survivor: Temporada 1: Lázaro","7/8/18"
"Designated Survivor: Temporada 1: El noveno juez","7/8/18"
"Designated Survivor: Temporada 1: Política partidaria","7/8/18"
"Designated Survivor: Temporada 1: Cien días","7/7/18"
"Juegos sagrados: Temporada 1: Ashwathama","7/7/18"
"Designated Survivor: Temporada 1: Comandante en jefe","7/6/18"
"Designated Survivor: Temporada 1: El contrafuego","7/5/18"
"Designated Survivor: Temporada 1: El fin del comienzo","7/5/18"
"Designated Survivor: Temporada 1: Guerreros","7/4/18"
"Designated Survivor: Temporada 1: El juramento","7/3/18"
"Designated Survivor: Temporada 1: El plan","7/2/18"
"Designated Survivor: Temporada 1: Los resultados","7/2/18"
"Designated Survivor: Temporada 1: El traidor","7/2/18"
"Designated Survivor: Temporada 1: El interrogatorio","7/1/18"
"Designated Survivor: Temporada 1: La misión","7/1/18"
"Designated Survivor: Temporada 1: El enemigo","7/1/18"
"Designated Survivor: Temporada 1: La confesión","7/1/18"
"Designated Survivor: Temporada 1: El primer día","6/30/18"
"Designated Survivor: Temporada 1: Piloto","6/30/18"
"El Imperio romano: Cómodo: Imperio de sangre: Nacidos en la púrpura","6/27/18"
"The Rain: Temporada 1: Confíen en sus instintos","6/24/18"
"The Rain: Temporada 1: No hablen con extraños","6/24/18"
"The Rain: Temporada 1: Mantengan cerca a sus amigos","6/23/18"
"The Rain: Temporada 1: Tengan fe","6/23/18"
"The Rain: Temporada 1: No confíen en nadie","6/22/18"
"The Rain: Temporada 1: Eviten la ciudad","6/21/18"
"The Rain: Temporada 1: Quédense juntos","6/20/18"
"The Rain: Temporada 1: No salgan","6/20/18"
"Toc toc: Una comedia obsesivamente divertida","6/16/18"
"Sherlock: Temporada 4: The Final Problem","6/14/18"
"Sherlock: Temporada 4: El detective mentiroso","6/12/18"
"Sherlock: Temporada 4: Las seis Thatchers","6/11/18"
"Sherlock: Temporada 3: La novia abominable","6/10/18"
"Sherlock: Temporada 3: Su última promesa","6/6/18"
"Supergirl: Tornado rojo","6/5/18"
"Supergirl: ¿Cómo lo hace?","6/5/18"
"Sherlock: Temporada 3: El signo de los tres","6/3/18"
"Sherlock: Temporada 3: El coche fúnebre vacío","6/1/18"
"Sherlock: Temporada 2: Las cataratas de Reichenbach","5/30/18"
" : Episodio 13","5/27/18"
" : Episodio 12","5/27/18"
" : Episodio 11","5/27/18"
" : Episodio 10","5/26/18"
" : Episodio 9","5/26/18"
" : Episodio 8","5/26/18"
"Supergirl: Livewire","5/26/18"
"Supergirl: Luchar o volar","5/25/18"
"Supergirl: Más fuertes juntos","5/25/18"
"Supergirl: Piloto","5/25/18"
"Sherlock: Temporada 2: Los sabuesos de los Baskerville","5/25/18"
"Sherlock: Temporada 2: Escándalo en Belgravia","5/23/18"
"Sherlock: El gran juego","5/20/18"
" : Episodio 7","5/20/18"
"Otro día para matar","5/19/18"
" : Episodio 6","5/19/18"
"Sherlock: El banquero ciego","5/13/18"
"Sherlock: Estudio en rosa","5/12/18"
"La casa de papel: Parte 2: Episodio 9","5/7/18"
"La casa de papel: Parte 2: Episodio 8","5/7/18"
" : Episodio 5","5/6/18"
"La casa de papel: Parte 2: Episodio 7","5/5/18"
"La casa de papel: Parte 2: Episodio 6","5/5/18"
"La casa de papel: Parte 2: Episodio 4","5/5/18"
"La casa de papel: Parte 2: Episodio 3","5/4/18"
"La casa de papel: Parte 2: Episodio 2","5/3/18"
"La casa de papel: Parte 2: Episodio 1","5/3/18"
"La casa de papel: Parte 1: Episodio 13","5/2/18"
"La casa de papel: Parte 1: Episodio 12","5/1/18"
"La casa de papel: Parte 1: Episodio 11","5/1/18"
"La casa de papel: Parte 1: Episodio 10","5/1/18"
"La casa de papel: Parte 1: Episodio 9","5/1/18"
"La casa de papel: Parte 1: Episodio 8","4/30/18"
"La casa de papel: Parte 1: Episodio 7","4/30/18"
"La casa de papel: Parte 1: Episodio 6","4/30/18"
"La casa de papel: Parte 1: Episodio 5","4/30/18"
"La casa de papel: Parte 1: Episodio 4","4/27/18"
"La casa de papel: Parte 1: Episodio 3","4/26/18"
"La casa de papel: Parte 1: Episodio 2","4/25/18"
"La casa de papel: Parte 1: Episodio 1","4/24/18"
"Zapatero a tus zapatos","4/7/18"
"Bright","4/7/18"
" : Episodio 4","4/2/18"
" : Episodio 3","4/2/18"
" : Episodio 2","4/2/18"
" : Episodio 1","4/2/18"
"Ted 2","4/1/18"
